,index_type,M,efConstruction,ef,recall,query_per_sec,loss
8641,HNSW,24,208,14000,100.0,2482.409550132871,-2477.409550132871
8642,HNSW,24,208,14100,100.0,2532.5017057221694,-2527.5017057221694
8643,HNSW,24,208,14200,100.0,2164.8691056239163,-2159.8691056239163
8644,HNSW,24,208,14300,100.0,2276.2471236920937,-2271.2471236920937
8645,HNSW,24,208,14400,100.0,2243.2912055880324,-2238.2912055880324
8646,HNSW,24,208,14500,100.0,2534.613641445241,-2529.613641445241
8647,HNSW,24,208,14600,100.0,2531.7220981469186,-2526.7220981469186
8648,HNSW,24,208,14700,100.0,2556.660611749789,-2551.660611749789
8649,HNSW,24,208,14800,100.0,2585.2943533226085,-2580.2943533226085
8650,HNSW,24,208,14900,100.0,2466.120639475061,-2461.120639475061
8651,HNSW,24,208,15000,100.0,2454.41692804644,-2449.41692804644
8652,HNSW,24,208,15100,100.0,1826.6840292143736,-1821.6840292143736
8653,HNSW,24,208,15200,100.0,2545.75162208586,-2540.75162208586
8654,HNSW,24,208,15300,100.0,2584.6411713232847,-2579.6411713232847
8655,HNSW,24,208,15400,100.0,2361.4050298673,-2356.4050298673
8656,HNSW,24,208,15500,100.0,2485.8670270142125,-2480.8670270142125
8657,HNSW,24,208,15600,100.0,2515.5811986829244,-2510.5811986829244
8658,HNSW,24,208,15700,100.0,2367.2024562037204,-2362.2024562037204
8659,HNSW,24,208,15800,100.0,1786.7261914904493,-1781.7261914904493
8660,HNSW,24,208,15900,100.0,2449.571910807938,-2444.571910807938
8661,HNSW,24,208,16000,100.0,2467.0925239691783,-2462.0925239691783
8662,HNSW,24,208,16100,100.0,2424.383110314731,-2419.383110314731
8663,HNSW,24,208,16200,100.0,2580.665485331758,-2575.665485331758
8664,HNSW,24,208,16300,100.0,2487.9461399294123,-2482.9461399294123
8665,HNSW,24,208,16400,100.0,2280.7277789257323,-2275.7277789257323
8666,HNSW,24,208,16500,100.0,2155.811634576836,-2150.811634576836
8667,HNSW,24,208,16600,100.0,2343.880590342392,-2338.880590342392
8668,HNSW,24,208,16700,100.0,2513.033995997652,-2508.033995997652
8669,HNSW,24,208,16800,100.0,2240.511102920359,-2235.511102920359
8670,HNSW,24,208,16900,100.0,2332.708949745278,-2327.708949745278
8671,HNSW,24,208,17000,100.0,2438.3928934777427,-2433.3928934777427
8672,HNSW,24,208,17100,100.0,2778.531208182625,-2773.531208182625
8673,HNSW,24,208,17200,100.0,2733.816963558267,-2728.816963558267
8674,HNSW,24,208,17300,100.0,2595.228195228195,-2590.228195228195
8675,HNSW,24,208,17400,100.0,2379.5309361987,-2374.5309361987
8676,HNSW,24,208,17500,100.0,2553.5475543974576,-2548.5475543974576
8677,HNSW,24,208,17600,100.0,2294.5523376040787,-2289.5523376040787
8678,HNSW,24,208,17700,100.0,2596.7385247830016,-2591.7385247830016
8679,HNSW,24,208,17800,100.0,2520.64568083751,-2515.64568083751
8680,HNSW,24,208,17900,100.0,2383.0460325216186,-2378.0460325216186
8681,HNSW,24,208,18000,100.0,2114.554785887857,-2109.554785887857
8682,HNSW,24,208,18100,100.0,2488.699016222246,-2483.699016222246
8683,HNSW,24,208,18200,100.0,2448.999801478402,-2443.999801478402
8684,HNSW,24,208,18300,100.0,2590.69172755854,-2585.69172755854
8685,HNSW,24,208,18400,100.0,2631.522018734276,-2626.522018734276
8686,HNSW,24,208,18500,100.0,2575.958237371411,-2570.958237371411
8687,HNSW,24,208,18600,100.0,2304.9299064136594,-2299.9299064136594
8688,HNSW,24,208,18700,100.0,2147.2252938526435,-2142.2252938526435
8689,HNSW,24,208,18800,100.0,2477.0145692704737,-2472.0145692704737
8690,HNSW,24,208,18900,100.0,2396.662971555261,-2391.662971555261
8691,HNSW,24,208,19000,100.0,2626.199987477303,-2621.199987477303
8692,HNSW,24,208,19100,100.0,2462.876906183757,-2457.876906183757
8693,HNSW,24,208,19200,100.0,2468.253986935797,-2463.253986935797
8694,HNSW,24,208,19300,100.0,2481.5136491107664,-2476.5136491107664
8695,HNSW,24,208,19400,100.0,2472.4443239292154,-2467.4443239292154
8696,HNSW,24,208,19500,100.0,2483.2472884005115,-2478.2472884005115
8697,HNSW,24,208,19600,100.0,2554.9163651426,-2549.9163651426
8698,HNSW,24,208,19700,100.0,2533.7868124565803,-2528.7868124565803
8699,HNSW,24,208,19800,100.0,2539.4168361910297,-2534.4168361910297
8700,HNSW,24,208,19900,100.0,2461.258237341048,-2456.258237341048
8701,HNSW,24,208,20000,100.0,2569.74004251956,-2564.74004251956
8702,HNSW,24,208,20100,100.0,1992.666530474566,-1987.666530474566
8703,HNSW,24,208,20200,100.0,2135.0599901246637,-2130.0599901246637
8704,HNSW,24,208,20300,100.0,2587.6230018939978,-2582.6230018939978
8705,HNSW,24,208,20400,100.0,2442.596162245581,-2437.596162245581
8706,HNSW,24,208,20500,100.0,2484.983351699785,-2479.983351699785
8707,HNSW,24,208,20600,100.0,2480.2223404884394,-2475.2223404884394
8708,HNSW,24,208,20700,100.0,2480.119680457908,-2475.119680457908
8709,HNSW,24,208,20800,100.0,2065.7729095046247,-2060.7729095046247
8710,HNSW,24,208,20900,100.0,2153.9627680061626,-2148.9627680061626
8711,HNSW,24,208,21000,100.0,2527.739843669959,-2522.739843669959
8712,HNSW,24,208,21100,100.0,2550.5196139836667,-2545.5196139836667
8713,HNSW,24,208,21200,100.0,2485.2483883200607,-2480.2483883200607
8714,HNSW,24,208,21300,100.0,2515.0230856868743,-2510.0230856868743
8715,HNSW,24,208,21400,100.0,2521.3426950081757,-2516.3426950081757
8716,HNSW,24,208,21500,100.0,2465.482803416392,-2460.482803416392
8717,HNSW,24,208,21600,100.0,2425.013876040703,-2420.013876040703
8718,HNSW,24,208,21700,100.0,2425.4626202812733,-2420.4626202812733
8719,HNSW,24,208,21800,100.0,2561.438307643452,-2556.438307643452
8720,HNSW,24,208,21900,100.0,2478.3611148862246,-2473.3611148862246
8721,HNSW,24,208,22000,100.0,2488.329902289406,-2483.329902289406
8722,HNSW,24,208,22100,100.0,2502.418710100829,-2497.418710100829
8723,HNSW,24,208,22200,100.0,2184.3058014790126,-2179.3058014790126
8724,HNSW,24,208,22300,100.0,2111.6059426776283,-2106.6059426776283
8725,HNSW,24,208,22400,100.0,2581.9363734856693,-2576.9363734856693
8726,HNSW,24,208,22500,100.0,2489.068239678593,-2484.068239678593
8727,HNSW,24,208,22600,100.0,2510.5069731250373,-2505.5069731250373
8728,HNSW,24,208,22700,100.0,2389.467507534196,-2384.467507534196
8729,HNSW,24,208,22800,100.0,2399.6246924881284,-2394.6246924881284
8730,HNSW,24,208,22900,100.0,2432.3971351523764,-2427.3971351523764
8731,HNSW,24,208,23000,100.0,2015.7267191787732,-2010.7267191787732
8732,HNSW,24,208,23100,100.0,2353.521047729135,-2348.521047729135
8733,HNSW,24,208,23200,100.0,2419.962958902845,-2414.962958902845
8734,HNSW,24,208,23300,100.0,2298.4628705139658,-2293.4628705139658
8735,HNSW,24,208,23400,100.0,2565.4333824689743,-2560.4333824689743
8736,HNSW,24,208,23500,100.0,2401.451988755103,-2396.451988755103
8737,HNSW,24,208,23600,100.0,2378.24915939465,-2373.24915939465
8738,HNSW,24,208,23700,100.0,2382.5451736223536,-2377.5451736223536
8739,HNSW,24,208,23800,100.0,2450.28742347058,-2445.28742347058
8740,HNSW,24,208,23900,100.0,2380.4897982349103,-2375.4897982349103
8741,HNSW,24,208,24000,100.0,2563.5674644891574,-2558.5674644891574
8742,HNSW,24,208,24100,100.0,2453.010187968606,-2448.010187968606
8743,HNSW,24,208,24200,100.0,2452.393453741763,-2447.393453741763
8744,HNSW,24,208,24300,100.0,2421.7514564676403,-2416.7514564676403
8745,HNSW,24,208,24400,100.0,1818.991777399993,-1813.991777399993
8746,HNSW,24,208,24500,100.0,2303.7145666155866,-2298.7145666155866
8747,HNSW,24,208,24600,100.0,2450.029790763695,-2445.029790763695
8748,HNSW,24,208,24700,100.0,2469.9400520569566,-2464.9400520569566
8749,HNSW,24,208,24800,100.0,2442.212155442466,-2437.212155442466
8750,HNSW,24,208,24900,100.0,2409.979372439511,-2404.979372439511
8751,HNSW,24,208,25000,100.0,2403.447327404419,-2398.447327404419
8752,HNSW,24,208,25100,100.0,1728.476586485562,-1723.476586485562
8753,HNSW,24,208,25200,100.0,2368.565975084989,-2363.565975084989
8754,HNSW,24,208,25300,100.0,2436.862868131932,-2431.862868131932
8755,HNSW,24,208,25400,100.0,2279.785626542304,-2274.785626542304
8756,HNSW,24,208,25500,100.0,2466.222143823132,-2461.222143823132
8757,HNSW,24,208,25600,100.0,2444.617742884953,-2439.617742884953
8758,HNSW,24,208,25700,100.0,2501.284543730544,-2496.284543730544
8759,HNSW,24,208,25800,100.0,2309.2445672820168,-2304.2445672820168
8760,HNSW,24,208,25900,100.0,2535.793572102247,-2530.793572102247
8761,HNSW,24,208,26000,100.0,2481.058602923344,-2476.058602923344
8762,HNSW,24,208,26100,100.0,2453.411949133705,-2448.411949133705
8763,HNSW,24,208,26200,100.0,2316.859816388082,-2311.859816388082
8764,HNSW,24,208,26300,100.0,2282.030718673319,-2277.030718673319
8765,HNSW,24,208,26400,100.0,2515.852802687221,-2510.852802687221
8766,HNSW,24,208,26500,100.0,1902.739583097058,-1897.739583097058
8767,HNSW,24,208,26600,100.0,2145.5996398682246,-2140.5996398682246
8768,HNSW,24,208,26700,100.0,2449.5862169659804,-2444.5862169659804
8769,HNSW,24,208,26800,100.0,2387.169184186862,-2382.169184186862
8770,HNSW,24,208,26900,100.0,2401.259510737329,-2396.259510737329
8771,HNSW,24,208,27000,100.0,2412.3357240221085,-2407.3357240221085
8772,HNSW,24,208,27100,100.0,2391.6475170066087,-2386.6475170066087
8773,HNSW,24,208,27200,100.0,1900.9372563949169,-1895.9372563949169
8774,HNSW,24,208,27300,100.0,2305.424004573137,-2300.424004573137
8775,HNSW,24,208,27400,100.0,2423.1785592549586,-2418.1785592549586
8776,HNSW,24,208,27500,100.0,2479.0642417651266,-2474.0642417651266
8777,HNSW,24,208,27600,100.0,2289.8047201279664,-2284.8047201279664
8778,HNSW,24,208,27700,100.0,2512.9888259788504,-2507.9888259788504
8779,HNSW,24,208,27800,100.0,2463.918603763166,-2458.918603763166
8780,HNSW,24,208,27900,100.0,2326.859577489792,-2321.859577489792
8781,HNSW,24,208,28000,100.0,2426.725604323123,-2421.725604323123
8782,HNSW,24,208,28100,100.0,2493.981935698698,-2488.981935698698
8783,HNSW,24,208,28200,100.0,2606.971309233753,-2601.971309233753
8784,HNSW,24,208,28300,100.0,2509.15530031108,-2504.15530031108
8785,HNSW,24,208,28400,100.0,2432.030430068248,-2427.030430068248
8786,HNSW,24,208,28500,100.0,2428.4397508047896,-2423.4397508047896
8787,HNSW,24,208,28600,100.0,1938.7287779128517,-1933.7287779128517
8788,HNSW,24,208,28700,100.0,2132.563212137544,-2127.563212137544
8789,HNSW,24,208,28800,100.0,2405.8737151248165,-2400.8737151248165
8790,HNSW,24,208,28900,100.0,2475.201973408556,-2470.201973408556
8791,HNSW,24,208,29000,100.0,2208.318766716509,-2203.318766716509
8792,HNSW,24,208,29100,100.0,2384.549873504079,-2379.549873504079
8793,HNSW,24,208,29200,100.0,2331.347514576814,-2326.347514576814
8794,HNSW,24,208,29300,100.0,1873.2432360008215,-1868.2432360008215
8795,HNSW,24,208,29400,100.0,2210.4834884529846,-2205.4834884529846
8796,HNSW,24,208,29500,100.0,2572.119606544509,-2567.119606544509
8797,HNSW,24,208,29600,100.0,2411.0599502187274,-2406.0599502187274
8798,HNSW,24,208,29700,100.0,2488.492298929682,-2483.492298929682
8799,HNSW,24,208,29800,100.0,2398.622921944608,-2393.622921944608
8800,HNSW,24,208,29900,100.0,2422.338883402348,-2417.338883402348
8801,HNSW,24,208,30000,100.0,2560.156259537325,-2555.156259537325
8802,HNSW,24,208,30100,100.0,2522.7682276943065,-2517.7682276943065
8803,HNSW,24,208,30200,100.0,2401.025828906393,-2396.025828906393
8804,HNSW,24,208,30300,100.0,2540.00121116696,-2535.00121116696
8805,HNSW,24,208,30400,100.0,2446.157524859301,-2441.157524859301
8806,HNSW,24,208,30500,100.0,2569.0632235302764,-2564.0632235302764
8807,HNSW,24,208,30600,100.0,2527.739843669959,-2522.739843669959
8808,HNSW,24,208,30700,100.0,2200.382966891725,-2195.382966891725
8809,HNSW,24,208,30800,100.0,2106.335623317665,-2101.335623317665
8810,HNSW,24,208,30900,100.0,2376.7532526406453,-2371.7532526406453
8811,HNSW,24,208,31000,100.0,2450.9603866089324,-2445.9603866089324
8812,HNSW,24,208,31100,100.0,2660.212598624959,-2655.212598624959
8813,HNSW,24,208,31200,100.0,2307.0598394965978,-2302.0598394965978
8814,HNSW,24,208,31300,100.0,2426.318499193021,-2421.318499193021
8815,HNSW,24,208,31400,100.0,2307.6564184951253,-2302.6564184951253
8816,HNSW,24,208,31500,100.0,2046.3812804324705,-2041.3812804324705
8817,HNSW,24,208,31600,100.0,2528.97437443473,-2523.97437443473
8818,HNSW,24,208,31700,100.0,2395.74577461973,-2390.74577461973
8819,HNSW,24,208,31800,100.0,2397.7316381597,-2392.7316381597
8820,HNSW,24,208,31900,100.0,2456.386199787996,-2451.386199787996
8821,HNSW,24,208,32000,100.0,2506.950695428165,-2501.950695428165
8822,HNSW,24,208,32100,100.0,2371.525661395107,-2366.525661395107
8823,HNSW,24,208,32200,100.0,2380.773553418779,-2375.773553418779
8824,HNSW,24,208,32300,100.0,2468.7043478772684,-2463.7043478772684
8825,HNSW,24,208,32400,100.0,2686.830743212945,-2681.830743212945
8826,HNSW,24,208,32500,100.0,2656.320812671391,-2651.320812671391
8827,HNSW,24,208,32600,100.0,2495.391535084066,-2490.391535084066
8828,HNSW,24,208,32700,100.0,2488.994386223103,-2483.994386223103
8829,HNSW,24,258,100,99.61,11039.966308696568,-11035.356308696568
8830,HNSW,24,258,200,99.98,14389.18659302206,-14384.20659302206
8831,HNSW,24,258,300,100.0,13952.17883041714,-13947.17883041714
8832,HNSW,24,258,400,100.0,13351.703062328896,-13346.703062328896
8833,HNSW,24,258,500,100.0,9825.25709199091,-9820.25709199091
8834,HNSW,24,258,600,100.0,7771.259171422219,-7766.259171422219
8835,HNSW,24,258,700,100.0,9249.556741498698,-9244.556741498698
8836,HNSW,24,258,800,100.0,8980.994389961887,-8975.994389961887
8837,HNSW,24,258,900,100.0,9383.020514082458,-9378.020514082458
8838,HNSW,24,258,1000,100.0,9335.196973069218,-9330.196973069218
8839,HNSW,24,258,1100,100.0,8942.888211338777,-8937.888211338777
8840,HNSW,24,258,1200,100.0,8252.767447809063,-8247.767447809063
8841,HNSW,24,258,1300,100.0,7138.268831478267,-7133.268831478267
8842,HNSW,24,258,1400,100.0,7892.634827443453,-7887.634827443453
8843,HNSW,24,258,1500,100.0,7873.81779271246,-7868.81779271246
8844,HNSW,24,258,1600,100.0,8260.569177744954,-8255.569177744954
8845,HNSW,24,258,1700,100.0,7088.445353298068,-7083.445353298068
8846,HNSW,24,258,1800,100.0,7235.301017767811,-7230.301017767811
8847,HNSW,24,258,1900,100.0,7069.806327641714,-7064.806327641714
8848,HNSW,24,258,2000,100.0,6604.995118263992,-6599.995118263992
8849,HNSW,24,258,2100,100.0,6689.693451146767,-6684.693451146767
8850,HNSW,24,258,2200,100.0,6501.688084202694,-6496.688084202694
8851,HNSW,24,258,2300,100.0,7084.374630521071,-7079.374630521071
8852,HNSW,24,258,2400,100.0,6573.216944318199,-6568.216944318199
8853,HNSW,24,258,2500,100.0,6101.072046780223,-6096.072046780223
8854,HNSW,24,258,2600,100.0,5654.301082516615,-5649.301082516615
8855,HNSW,24,258,2700,100.0,6150.456778356184,-6145.456778356184
8856,HNSW,24,258,2800,100.0,5438.108080074681,-5433.108080074681
8857,HNSW,24,258,2900,100.0,5308.775171820218,-5303.775171820218
8858,HNSW,24,258,3000,100.0,5644.788975021534,-5639.788975021534
8859,HNSW,24,258,3100,100.0,5827.68854554549,-5822.68854554549
8860,HNSW,24,258,3200,100.0,5160.441940008366,-5155.441940008366
8861,HNSW,24,258,3300,100.0,5258.326333604965,-5253.326333604965
8862,HNSW,24,258,3400,100.0,4064.681312930642,-4059.681312930642
8863,HNSW,24,258,3500,100.0,4646.398582031683,-4641.398582031683
8864,HNSW,24,258,3600,100.0,3911.575334800612,-3906.575334800612
8865,HNSW,24,258,3700,100.0,4483.105667072832,-4478.105667072832
8866,HNSW,24,258,3800,100.0,5525.291459735743,-5520.291459735743
8867,HNSW,24,258,3900,100.0,5433.31778848645,-5428.31778848645
8868,HNSW,24,258,4000,100.0,5326.979691885645,-5321.979691885645
8869,HNSW,24,258,4100,100.0,5238.885349920685,-5233.885349920685
8870,HNSW,24,258,4200,100.0,5214.979857760979,-5209.979857760979
8871,HNSW,24,258,4300,100.0,5087.581572499455,-5082.581572499455
8872,HNSW,24,258,4400,100.0,5018.310600622159,-5013.310600622159
8873,HNSW,24,258,4500,100.0,4961.0314033946415,-4956.0314033946415
8874,HNSW,24,258,4600,100.0,3559.683606613029,-3554.683606613029
8875,HNSW,24,258,4700,100.0,3594.244826256481,-3589.244826256481
8876,HNSW,24,258,4800,100.0,4785.8875614737735,-4780.8875614737735
8877,HNSW,24,258,4900,100.0,4418.498619977667,-4413.498619977667
8878,HNSW,24,258,5000,100.0,4549.136659436009,-4544.136659436009
8879,HNSW,24,258,5100,100.0,4077.761574209104,-4072.761574209104
8880,HNSW,24,258,5200,100.0,4345.933624146471,-4340.933624146471
8881,HNSW,24,258,5300,100.0,3963.583787716994,-3958.583787716994
8882,HNSW,24,258,5400,100.0,4263.06727514814,-4258.06727514814
8883,HNSW,24,258,5500,100.0,4004.835244578969,-3999.835244578969
8884,HNSW,24,258,5600,100.0,4019.303524541464,-4014.303524541464
8885,HNSW,24,258,5700,100.0,3954.2419700012256,-3949.2419700012256
8886,HNSW,24,258,5800,100.0,3602.734925270572,-3597.734925270572
8887,HNSW,24,258,5900,100.0,3828.3867905584257,-3823.3867905584257
8888,HNSW,24,258,6000,100.0,3803.770847125613,-3798.770847125613
8889,HNSW,24,258,6100,100.0,3606.669361010551,-3601.669361010551
8890,HNSW,24,258,6200,100.0,3349.5212464363008,-3344.5212464363008
8891,HNSW,24,258,6300,100.0,2713.565550437348,-2708.565550437348
8892,HNSW,24,258,6400,100.0,3168.26226536239,-3163.26226536239
8893,HNSW,24,258,6500,100.0,3259.99067309187,-3254.99067309187
8894,HNSW,24,258,6600,100.0,2644.63010019105,-2639.63010019105
8895,HNSW,24,258,6700,100.0,2677.192534531621,-2672.192534531621
8896,HNSW,24,258,6800,100.0,3441.6213998523017,-3436.6213998523017
8897,HNSW,24,258,6900,100.0,3118.511193558221,-3113.511193558221
8898,HNSW,24,258,7000,100.0,3083.9110039262973,-3078.9110039262973
8899,HNSW,24,258,7100,100.0,3042.3048467352355,-3037.3048467352355
8900,HNSW,24,258,7200,100.0,2922.1675700530886,-2917.1675700530886
8901,HNSW,24,258,7300,100.0,2908.2074287734968,-2903.2074287734968
8902,HNSW,24,258,7400,100.0,2405.7495196306177,-2400.7495196306177
8903,HNSW,24,258,7500,100.0,2630.0039503633707,-2625.0039503633707
8904,HNSW,24,258,7600,100.0,3027.5695301616174,-3022.5695301616174
8905,HNSW,24,258,7700,100.0,2945.148651115761,-2940.148651115761
8906,HNSW,24,258,7800,100.0,2868.841739511088,-2863.841739511088
8907,HNSW,24,258,7900,100.0,2633.322869448386,-2628.322869448386
8908,HNSW,24,258,8000,100.0,2807.0002610039955,-2802.0002610039955
8909,HNSW,24,258,8100,100.0,2815.214750280226,-2810.214750280226
8910,HNSW,24,258,8200,100.0,2799.917223516532,-2794.917223516532
8911,HNSW,24,258,8300,100.0,2625.0494429841037,-2620.0494429841037
8912,HNSW,24,258,8400,100.0,2672.0928602827344,-2667.0928602827344
8913,HNSW,24,258,8500,100.0,2673.216869236015,-2668.216869236015
8914,HNSW,24,258,8600,100.0,2573.461035813551,-2568.461035813551
8915,HNSW,24,258,8700,100.0,2463.0504612746568,-2458.0504612746568
8916,HNSW,24,258,8800,100.0,2751.445814746786,-2746.445814746786
8917,HNSW,24,258,8900,100.0,2770.620603098061,-2765.620603098061
8918,HNSW,24,258,9000,100.0,1995.4252221735903,-1990.4252221735903
8919,HNSW,24,258,9100,100.0,2283.111425616461,-2278.111425616461
8920,HNSW,24,258,9200,100.0,2548.2572374616484,-2543.2572374616484
8921,HNSW,24,258,9300,100.0,2457.9552513449207,-2452.9552513449207
8922,HNSW,24,258,9400,100.0,2533.55723346421,-2528.55723346421
8923,HNSW,24,258,9500,100.0,2390.7069002861344,-2385.7069002861344
8924,HNSW,24,258,9600,100.0,2478.580799186867,-2473.580799186867
8925,HNSW,24,258,9700,100.0,2046.2215457268585,-2041.2215457268585
8926,HNSW,24,258,9800,100.0,2334.630627421294,-2329.630627421294
8927,HNSW,24,258,9900,100.0,2411.9473021386225,-2406.9473021386225
8928,HNSW,24,258,10000,100.0,2403.0342267190704,-2398.0342267190704
8929,HNSW,24,258,10100,100.0,2308.748830296692,-2303.748830296692
8930,HNSW,24,258,10200,100.0,2370.292676586438,-2365.292676586438
8931,HNSW,24,258,10300,100.0,2370.7079956138864,-2365.7079956138864
8932,HNSW,24,258,10400,100.0,2374.5061962533755,-2369.5061962533755
8933,HNSW,24,258,10500,100.0,2373.2566824344203,-2368.2566824344203
8934,HNSW,24,258,10600,100.0,2458.099301420601,-2453.099301420601
8935,HNSW,24,258,10700,100.0,2445.7723975462413,-2440.7723975462413
8936,HNSW,24,258,10800,100.0,2410.3948646334384,-2405.3948646334384
8937,HNSW,24,258,10900,100.0,2453.7851309292582,-2448.7851309292582
8938,HNSW,24,258,11000,100.0,2350.408517792099,-2345.408517792099
8939,HNSW,24,258,11100,100.0,1816.525983447165,-1811.525983447165
